traffic_volume,weather,speed,accident,congestion_level
1709,clear,45.837,0,high
1727,clear,35.2532,0,high
854,fog,46.8939,0,medium
450,clear,88.0381,0,low
712,fog,56.3575,0,medium
374,clear,90.1157,0,low
1078,clear,64.6818,0,medium
1329,clear,57.1505,0,medium
1113,snow,29.8148,0,medium
275,fog,59.9916,1,low
419,fog,63.0563,0,low
1163,clear,68.4557,0,medium
697,rain,55.1725,0,medium
143,fog,63.4615,0,low
552,rain,64.9749,0,low
253,rain,78.3325,0,low
1918,rain,26.6895,0,high
1059,clear,72.887,0,medium
892,clear,71.5813,0,medium
131,fog,75.1648,0,low
154,clear,97.335,0,low
1428,rain,44.3949,0,high
1980,clear,36.936,0,high
390,clear,89.3576,0,low
560,rain,62.5929,0,low
866,clear,73.1611,0,medium
1897,clear,40.3458,0,high
1120,clear,69.6188,0,medium
1297,rain,49.0623,0,medium
1936,clear,33.8199,0,high
1308,snow,23.9924,0,medium
1780,rain,34.8073,0,high
1202,clear,61.6193,0,medium
1617,rain,30.2654,0,high
1798,clear,57.6795,0,high
560,clear,78.883,0,low
600,clear,80.7217,0,low
1611,rain,30.8317,0,high
1774,fog,23.5757,0,high
508,snow,51.1932,1,low
953,fog,48.4619,0,medium
579,fog,49.7525,0,low
1180,clear,67.416,0,medium
396,rain,74.0176,0,low
1476,fog,32.3824,0,high
1030,rain,53.9162,0,medium
878,clear,79.5137,0,medium
727,rain,60.1175,0,medium
492,clear,81.9403,0,low
985,clear,76.5641,0,medium
1247,fog,43.9799,0,medium
944,fog,43.1913,0,medium
303,clear,96.9526,0,low
1655,fog,24.1012,0,high
1165,clear,60.5636,0,medium
1123,rain,58.0485,0,medium
1164,rain,45.8348,0,medium
508,clear,92.7625,0,low
639,clear,82.5869,0,medium
583,clear,88.8339,0,low
1034,clear,65.4158,0,medium
1762,clear,53.1862,0,high
1187,snow,33.3874,0,medium
621,fog,57.3853,0,medium
634,clear,81.2492,0,medium
871,rain,62.588,0,medium
724,rain,62.9415,0,medium
800,fog,51.9265,0,medium
1132,clear,59.9842,0,medium
794,fog,51.4226,0,medium
964,rain,55.3296,0,medium
1074,clear,58.8073,0,medium
855,clear,80.1064,0,medium
1792,rain,30.2213,0,high
390,fog,60.0012,0,low
549,clear,85.3164,0,low
693,rain,63.4901,0,medium
1284,clear,60.3896,0,medium
1665,rain,28.0389,0,high
1275,clear,60.4677,0,medium
1381,rain,41.4242,0,medium
1563,clear,48.8968,0,high
1743,rain,28.4377,0,high
908,clear,67.6623,0,medium
251,clear,82.8428,0,low
229,clear,89.1739,0,low
603,rain,73.9693,0,medium
1425,clear,56.211,0,high
1846,fog,17.8102,0,high
1578,fog,24.5913,0,high
528,fog,60.5437,0,low
1310,fog,27.525,0,medium
1670,clear,53.5068,0,high
572,rain,66.6274,0,low
723,clear,81.8855,0,medium
1451,clear,51.4073,0,high
802,clear,73.3556,0,medium
1958,clear,45.334,0,high
1373,clear,45.9562,0,medium
950,clear,81.0824,0,medium
618,fog,58.3517,1,medium
1243,fog,33.568,0,medium
1563,fog,24.934,0,high
163,clear,95.4925,0,low
1594,fog,26.0891,0,high
766,clear,79.2037,0,medium
122,snow,65.038,0,low
325,rain,68.6664,0,low
1585,rain,36.9818,0,high
885,rain,57.434,0,medium
396,snow,50.9774,0,low
1398,clear,61.0386,0,medium
211,clear,89.1486,0,low
523,clear,86.0244,0,low
692,fog,53.1198,0,medium
1930,clear,41.6358,0,high
343,fog,64.2436,0,low
409,clear,80.1989,0,low
992,fog,43.7828,0,medium
932,clear,71.6749,0,medium
886,clear,66.7513,0,medium
1132,clear,59.6503,0,medium
375,rain,74.4616,0,low
896,clear,75.5168,0,medium
1417,clear,58.9939,0,high
306,clear,91.7883,0,low
832,fog,55.0407,0,medium
1041,fog,52.1621,1,medium
313,clear,93.259,0,low
722,clear,74.0239,0,medium
1881,fog,10.0,0,high
1972,rain,28.0653,0,high
543,fog,63.4861,0,low
720,clear,81.5664,0,medium
820,clear,78.3041,0,medium
1232,clear,59.3641,0,medium
434,rain,72.0347,0,low
142,clear,94.2464,0,low
1829,clear,43.8895,0,high
1140,fog,45.0904,0,medium
425,rain,69.3063,0,low
1147,fog,36.2342,0,medium
535,rain,75.8402,0,low
813,snow,46.0139,0,medium
1809,clear,47.2753,0,high
1669,fog,25.2301,0,high
451,clear,92.6062,0,low
929,clear,75.1449,0,medium
1716,snow,10.0,0,high
1369,clear,66.8842,0,medium
1287,fog,41.2092,0,medium
108,rain,88.146,0,low
1569,clear,45.7984,0,high
1487,rain,42.7937,0,high
479,snow,50.4233,0,low
547,clear,84.5361,1,low
516,clear,86.885,0,low
1659,rain,38.1204,0,high
1352,clear,69.7669,0,medium
1744,clear,47.9814,0,high
1773,clear,46.0796,0,high
837,clear,78.6675,0,medium
298,fog,65.9974,1,low
898,clear,73.03,0,medium
631,rain,59.0237,0,medium
1015,clear,66.2804,0,medium
333,fog,63.9168,1,low
1283,fog,31.7303,0,medium
1010,clear,69.9128,0,medium
1079,clear,58.3425,0,medium
477,clear,93.9504,0,low
952,clear,76.673,0,medium
1224,clear,64.6639,0,medium
1365,clear,57.8181,0,medium
327,clear,87.7745,0,low
914,clear,70.5507,0,medium
1024,clear,70.981,0,medium
944,fog,44.0046,0,medium
1987,clear,52.0507,0,high
1245,rain,43.4026,0,medium
1772,fog,29.293,0,high
1342,clear,56.5117,0,medium
896,clear,67.408,0,medium
1480,clear,55.0213,0,high
435,clear,88.9846,0,low
321,rain,70.6376,0,low
568,clear,80.5129,0,low
1814,clear,45.7549,0,high
1235,clear,66.3638,0,medium
570,rain,61.6089,0,low
145,clear,106.4619,0,low
929,clear,75.9667,0,medium
1653,rain,37.708,0,high
835,snow,47.9215,0,medium
1209,fog,47.3605,0,medium
1081,fog,46.2514,0,medium
1553,fog,22.3068,0,high
1489,rain,36.734,0,high
195,clear,91.0454,0,low
251,clear,91.6185,0,low
1568,clear,64.6325,0,high
658,rain,70.1457,1,medium
1660,clear,45.7724,0,high
845,snow,30.1287,0,medium
896,clear,72.0131,0,medium
767,clear,76.1291,0,medium
1938,rain,33.3867,0,high
1807,clear,42.5331,0,high
392,clear,92.0853,0,low
491,rain,78.431,1,low
960,rain,59.4308,0,medium
449,rain,74.0583,0,low
1019,clear,65.7387,0,medium
1971,clear,44.3715,0,high
311,clear,86.4498,0,low
1765,fog,28.0455,0,high
1162,fog,27.8136,0,medium
1693,clear,49.8568,0,high
472,fog,55.7851,0,low
150,clear,93.866,0,low
585,rain,73.0216,0,low
641,fog,57.2473,0,medium
1331,rain,36.9286,0,medium
1502,clear,50.219,0,high
533,rain,70.3439,0,low
521,clear,77.8272,0,low
587,clear,81.9394,0,low
1384,clear,59.5227,0,medium
777,fog,56.4213,0,medium
419,clear,83.8131,0,low
1683,snow,15.459,0,high
255,rain,78.0749,0,low
1195,clear,75.3174,0,medium
699,rain,68.7838,0,medium
1925,clear,33.4765,0,high
334,rain,76.0222,0,low
899,fog,50.242,1,medium
433,clear,85.2044,0,low
1849,clear,37.465,0,high
211,clear,97.3144,0,low
203,rain,73.0828,0,low
927,clear,71.2717,0,medium
969,rain,48.6377,0,medium
397,clear,92.0243,0,low
1910,clear,54.8887,0,high
1170,clear,69.3466,0,medium
1086,clear,74.7079,0,medium
222,clear,92.6657,0,low
775,rain,61.0391,0,medium
1961,clear,49.151,0,high
1335,clear,62.9106,0,medium
891,rain,55.2721,0,medium
1714,clear,50.5526,0,high
498,fog,70.6098,1,low
259,clear,93.9568,0,low
1892,clear,45.2179,0,high
1247,rain,51.8762,0,medium
322,rain,74.6125,0,low
1703,rain,41.329,0,high
1175,fog,43.3647,0,medium
1209,rain,58.3365,0,medium
233,clear,87.3139,0,low
149,rain,79.646,0,low
1225,clear,51.6048,0,medium
1843,clear,41.4533,0,high
1132,fog,41.9865,0,medium
1326,rain,55.2242,0,medium
833,clear,79.2509,0,medium
291,rain,77.272,0,low
1793,clear,37.6772,0,high
1983,fog,12.7149,0,high
1508,clear,46.0496,0,high
1203,rain,45.442,0,medium
762,clear,75.282,0,medium
113,clear,92.7135,0,low
493,clear,82.1961,0,low
224,clear,100.7126,1,low
1219,snow,30.1106,0,medium
1781,clear,40.2216,0,high
595,clear,92.1964,0,low
1546,clear,56.5524,0,high
1431,clear,44.8889,0,high
575,clear,78.2017,0,low
1908,rain,36.668,0,high
683,clear,87.056,0,medium
310,clear,99.374,0,low
897,rain,60.2786,0,medium
325,rain,71.8507,0,low
474,clear,81.2308,0,low
1914,clear,37.0004,0,high
724,rain,72.9179,0,medium
604,rain,67.7366,0,medium
1804,clear,50.7018,0,high
1278,clear,65.8834,0,medium
1316,clear,65.3238,0,medium
1871,rain,31.6772,0,high
1525,rain,49.4003,1,high
1093,clear,68.4701,0,medium
1641,rain,29.0585,0,high
1173,rain,47.9049,0,medium
1389,clear,65.3092,0,medium
476,fog,70.0796,0,low
1190,clear,60.6592,0,medium
384,snow,58.9273,0,low
1416,clear,56.5432,0,high
753,clear,82.8478,0,medium
709,fog,57.6414,0,medium
1127,clear,60.1436,0,medium
978,snow,29.671,0,medium
1028,clear,66.4227,0,medium
394,clear,79.5198,0,low
1800,rain,29.3431,0,high
1384,clear,55.8024,0,medium
1901,clear,42.5703,0,high
319,clear,92.9863,0,low
691,rain,68.3462,0,medium
813,clear,77.9837,0,medium
948,rain,58.1011,0,medium
174,clear,94.6146,0,low
248,snow,56.576,1,low
1221,rain,50.2526,0,medium
1749,clear,40.7868,0,high
590,clear,90.4185,0,low
1551,fog,24.9926,0,high
1987,fog,10.1988,0,high
711,clear,74.3391,0,medium
292,rain,70.0615,0,low
1170,fog,33.7878,0,medium
1639,clear,53.2796,0,high
1362,clear,61.6915,0,medium
1724,rain,38.1753,0,high
1216,rain,46.2378,0,medium
560,clear,85.8531,0,low
838,clear,79.3405,0,medium
1933,rain,22.906,0,high
773,clear,81.6449,0,medium
654,clear,78.2258,0,medium
877,clear,75.268,0,medium
1640,clear,46.3107,0,high
148,clear,103.6603,0,low
403,clear,86.4964,0,low
1743,clear,44.868,0,high
113,clear,93.0326,0,low
1312,clear,56.8341,0,medium
1685,clear,46.324,0,high
1915,clear,37.8097,0,high
1832,rain,29.2422,1,high
383,rain,73.6976,0,low
359,clear,82.5377,0,low
659,clear,78.8071,0,medium
1433,fog,40.2831,0,high
542,clear,81.8788,0,low
355,clear,85.8509,0,low
521,rain,60.5187,0,low
1591,clear,42.432,0,high
1755,rain,35.4295,0,high
654,clear,89.498,0,medium
311,rain,64.6918,0,low
911,fog,49.9667,0,medium
357,rain,78.0815,0,low
1008,fog,49.5332,0,medium
196,clear,92.0777,0,low
793,clear,85.0506,0,medium
643,clear,70.9536,0,medium
1700,clear,40.8867,0,high
687,clear,81.2378,0,medium
253,clear,93.8383,0,low
1467,clear,46.2033,0,high
1536,fog,27.8514,0,high
535,fog,59.7434,0,low
1107,fog,43.7664,0,medium
1768,rain,27.4067,0,high
1621,clear,48.1424,0,high
719,clear,80.9105,0,medium
1418,clear,60.4077,0,high
992,clear,74.7233,0,medium
584,clear,81.387,0,low
999,clear,70.4238,0,medium
235,rain,69.0786,0,low
539,clear,78.409,0,low
213,snow,58.8103,0,low
850,clear,74.2869,0,medium
580,clear,83.9273,0,low
252,clear,93.1313,0,low
845,clear,85.0385,0,medium
1072,clear,62.1791,0,medium
305,clear,88.0785,0,low
111,clear,100.2467,0,low
226,clear,83.7585,0,low
1399,rain,46.441,0,medium
388,clear,83.0818,0,low
1920,rain,33.2619,0,high
1728,clear,45.6277,0,high
951,rain,57.0867,0,medium
1487,fog,24.597,0,high
1494,fog,36.5428,0,high
969,clear,74.3111,0,medium
1453,rain,43.2127,0,high
1326,rain,35.1214,0,medium
1850,clear,49.1491,0,high
1800,fog,20.6891,0,high
363,clear,88.7359,0,low
1798,rain,30.3442,0,high
182,rain,73.2151,0,low
1192,clear,77.164,0,medium
703,clear,77.5665,0,medium
473,clear,90.0912,0,low
1212,clear,61.1264,0,medium
435,rain,69.5759,0,low
1577,clear,47.0886,0,high
1783,clear,58.2225,0,high
1759,clear,44.4377,0,high
689,clear,75.845,0,medium
1217,clear,69.8675,0,medium
1179,clear,62.2139,0,medium
476,clear,88.6191,0,low
1069,clear,65.9356,0,medium
1026,rain,56.6103,0,medium
1689,rain,35.1985,0,high
1138,clear,54.9672,0,medium
268,rain,75.8804,0,low
1860,rain,29.702,0,high
298,snow,52.541,1,low
1533,rain,27.5321,0,high
1763,clear,45.8468,0,high
134,clear,90.4345,0,low
259,clear,96.677,0,low
500,rain,65.5874,0,low
1198,rain,57.4345,0,medium
580,clear,85.5625,0,low
713,clear,79.3001,0,medium
148,rain,80.788,0,low
1950,clear,39.2802,0,high
1618,fog,32.5171,0,high
1609,rain,33.4732,0,high
190,clear,92.6983,0,low
912,rain,63.2508,0,medium
1288,clear,59.7466,0,medium
1340,clear,57.6231,0,medium
986,clear,72.9572,0,medium
1818,clear,41.284,0,high
1683,clear,45.9509,0,high
375,clear,86.5573,0,low
742,fog,48.2605,0,medium
1988,clear,45.3042,0,high
401,rain,72.224,0,low
548,clear,80.2655,0,low
1620,clear,59.504,1,high
346,clear,84.568,0,low
1807,rain,19.8318,0,high
1669,fog,20.3132,0,high
766,clear,75.2786,0,medium
699,clear,76.3297,0,medium
715,clear,70.6133,0,medium
550,rain,67.194,0,low
1450,clear,52.7307,0,high
639,rain,56.7978,0,medium
1598,clear,46.1175,0,high
1255,clear,67.6029,0,medium
1049,clear,75.014,0,medium
1618,rain,31.342,0,high
1279,clear,68.7061,0,medium
1532,fog,43.9901,0,high
346,clear,98.4528,0,low
900,rain,63.4841,0,medium
1491,clear,58.625,0,high
1552,clear,60.4231,0,high
1081,clear,61.7836,1,medium
1454,clear,56.3834,0,high
1169,rain,44.8048,0,medium
787,clear,72.5122,0,medium
715,clear,79.827,0,medium
1884,clear,35.2332,0,high
1616,clear,51.259,0,high
1175,clear,66.8034,0,medium
901,clear,70.9457,0,medium
665,clear,74.6541,0,medium
1274,clear,65.129,0,medium
1897,clear,45.0676,0,high
1043,fog,33.3526,0,medium
716,clear,67.2464,0,medium
276,rain,83.8944,0,low
1277,fog,29.9509,0,medium
241,clear,83.1392,0,low
1585,clear,52.5438,0,high
1968,clear,38.9395,0,high
1528,clear,54.0827,0,high
1116,fog,49.6241,0,medium
1970,clear,48.3401,0,high
797,clear,77.9953,0,medium
290,fog,67.6121,0,low
1819,clear,43.0572,0,high
904,clear,72.0122,0,medium
937,fog,49.0289,0,medium
224,rain,77.5287,0,low
727,rain,67.1,0,medium
427,rain,65.6279,0,low
1237,clear,61.644,0,medium
671,fog,49.7085,0,medium
411,clear,83.9929,0,low
1971,clear,49.0112,0,high
719,fog,47.7421,0,medium
1243,snow,26.4262,0,medium
1140,clear,64.2307,0,medium
1421,rain,45.2738,0,high
368,clear,87.5649,0,low
943,clear,73.4089,0,medium
491,clear,84.1346,0,low
1414,snow,17.8605,0,high
929,clear,66.1166,0,medium
1722,clear,41.5834,0,high
436,fog,60.2777,0,low
1758,rain,29.312,0,high
1668,clear,52.1922,0,high
1799,fog,22.1076,0,high
250,fog,65.3805,0,low
526,fog,57.8681,1,low
1371,clear,45.1652,0,medium
1985,clear,45.4075,0,high
1898,clear,39.4069,0,high
502,clear,80.4757,0,low
892,snow,38.342,1,medium
772,clear,78.8353,0,medium
981,rain,61.4287,0,medium
1667,rain,39.5034,0,high
1948,clear,44.8189,0,high
665,clear,77.2886,0,medium
1172,clear,61.265,0,medium
815,clear,69.7234,0,medium
1797,clear,47.9035,0,high
1438,rain,48.5652,0,high
1706,fog,23.996,0,high
1551,fog,28.2865,1,high
1313,fog,36.1521,0,medium
312,fog,59.7782,0,low
458,clear,86.7092,0,low
760,fog,54.9899,0,medium
1320,rain,45.7946,0,medium
1938,rain,20.7232,0,high
1620,fog,30.5649,0,high
871,clear,81.1792,0,medium
1813,snow,10.0,1,high
1566,clear,50.3545,0,high
451,fog,72.1264,0,low
279,rain,69.4806,0,low
169,fog,64.8686,0,low
459,clear,86.9146,0,low
119,clear,96.8297,0,low
114,rain,85.9664,0,low
1344,clear,58.621,0,medium
126,clear,90.5895,0,low
1016,clear,68.332,0,medium
1008,rain,58.2785,0,medium
249,clear,89.4499,0,low
193,clear,94.9097,0,low
390,clear,84.0807,0,low
597,clear,82.1409,0,low
1263,rain,48.9713,0,medium
1755,clear,56.8867,0,high
1735,clear,49.8697,0,high
1406,fog,46.0747,0,high
1361,clear,50.5945,0,medium
1398,rain,39.8251,0,medium
1701,clear,49.4308,0,high
1090,clear,69.8605,0,medium
1831,clear,49.5562,0,high
354,clear,93.9034,0,low
562,clear,83.7835,0,low
1562,rain,35.4974,0,high
747,fog,51.2261,0,medium
1730,clear,53.1046,0,high
878,clear,77.1276,0,medium
224,fog,81.208,0,low
1959,clear,28.8841,0,high
1180,clear,71.127,0,medium
919,clear,68.6672,0,medium
269,clear,99.537,0,low
125,clear,92.5888,0,low
401,snow,51.0916,1,low
280,clear,88.9333,1,low
1922,clear,42.4508,0,high
1309,clear,57.0543,0,medium
1895,fog,21.5865,1,high
315,clear,93.0357,0,low
894,fog,41.8772,0,medium
1089,clear,63.9265,0,medium
1160,fog,38.6809,0,medium
1450,snow,30.3513,0,high
1440,clear,56.1846,0,high
1363,snow,13.5444,0,medium
1640,clear,52.7214,0,high
1783,fog,21.5982,0,high
1204,clear,65.2983,0,medium
721,clear,83.9689,0,medium
1262,clear,63.9386,0,medium
1192,clear,64.54,0,medium
414,clear,84.67,0,low
558,rain,79.3972,0,low
1354,clear,58.7646,0,medium
1811,clear,44.3569,0,high
967,clear,74.5403,0,medium
1063,snow,34.7715,0,medium
646,rain,63.7871,0,medium
114,clear,92.0572,0,low
1552,rain,34.8115,0,high
819,rain,76.2281,0,medium
142,clear,97.7294,0,low
451,clear,80.8772,0,low
1471,clear,56.1317,0,high
1449,rain,39.7574,0,high
306,clear,96.1922,0,low
923,fog,49.4725,0,medium
676,rain,59.9852,0,medium
1734,snow,11.9438,0,high
338,snow,60.6383,0,low
1739,clear,50.6489,0,high
1590,clear,46.1953,0,high
328,clear,87.6749,0,low
929,fog,52.8441,0,medium
272,clear,93.6219,0,low
1195,clear,70.1656,0,medium
1498,clear,59.6132,0,high
988,clear,70.3734,0,medium
1129,rain,52.0178,0,medium
462,fog,62.2317,0,low
552,clear,88.5712,0,low
1379,clear,59.0313,0,medium
329,clear,94.5458,0,low
441,rain,65.0462,0,low
1405,clear,57.3632,0,high
428,clear,86.3103,0,low
466,clear,83.9013,0,low
1388,rain,42.2822,0,medium
339,clear,92.3529,0,low
1062,fog,43.9316,0,medium
1885,rain,30.4131,1,high
1996,rain,19.4815,0,high
1805,clear,48.8889,0,high
198,clear,93.2363,1,low
1271,clear,62.1777,0,medium
454,rain,73.1348,0,low
1351,rain,33.7626,0,medium
1958,clear,50.7664,0,high
664,clear,81.9943,0,medium
588,rain,65.2134,0,low
224,clear,93.3481,0,low
541,clear,85.4324,0,low
1532,fog,33.8657,0,high
345,snow,51.8834,0,low
251,clear,91.693,0,low
183,clear,95.6522,0,low
1971,clear,36.5622,0,high
1319,clear,59.2034,0,medium
801,rain,58.6439,0,medium
312,snow,56.1806,1,low
1916,clear,44.3573,0,high
1082,clear,66.6943,0,medium
767,rain,68.2279,0,medium
1103,clear,62.0646,0,medium
1795,rain,29.1972,0,high
954,clear,69.1969,0,medium
721,rain,64.1961,0,medium
1374,fog,34.1124,0,medium
1600,clear,41.2118,0,high
911,rain,58.0963,0,medium
1500,fog,32.9386,0,high
306,clear,88.4795,0,low
929,clear,73.8749,0,medium
903,rain,50.1939,0,medium
1128,fog,41.3598,0,medium
1284,rain,47.0462,0,medium
681,clear,88.7782,0,medium
197,clear,103.2779,1,low
1999,clear,42.0023,0,high
314,clear,88.2567,0,low
614,fog,51.042,0,medium
1162,rain,52.1756,0,medium
856,clear,70.1445,0,medium
1055,fog,49.4994,0,medium
1318,clear,56.1238,0,medium
1108,clear,65.35,0,medium
1378,clear,59.7179,0,medium
1530,clear,55.2406,0,high
259,clear,85.1926,0,low
555,clear,98.4481,1,low
266,fog,64.4278,1,low
1938,fog,17.1736,0,high
1958,clear,33.0428,0,high
286,clear,89.0656,0,low
785,rain,62.2771,0,medium
471,clear,85.1061,0,low
1899,rain,18.679,0,high
782,clear,75.0169,0,medium
966,clear,69.4193,0,medium
771,clear,79.3133,0,medium
561,clear,83.6974,0,low
1432,fog,26.3445,0,high
235,clear,92.3873,0,low
980,fog,37.5994,0,medium
1982,clear,38.3428,0,high
1937,rain,33.0138,0,high
1166,rain,56.6553,0,medium
1358,snow,15.4861,0,medium
1029,clear,74.132,0,medium
1103,rain,64.1068,0,medium
1538,fog,32.0142,0,high
576,clear,79.8527,0,low
1562,clear,46.6467,0,high
1263,clear,59.5627,0,medium
226,clear,91.4492,0,low
641,rain,53.914,0,medium
1900,snow,10.0,1,high
1712,clear,39.7271,0,high
1106,rain,60.5783,0,medium
1324,clear,60.4527,0,medium
803,snow,43.4512,0,medium
723,rain,53.6201,0,medium
269,clear,91.771,0,low
743,clear,77.291,0,medium
639,fog,54.754,0,medium
1820,clear,47.637,0,high
1501,clear,64.9633,0,high
1732,fog,16.0058,0,high
546,clear,80.1956,0,low
1692,fog,21.1263,0,high
845,clear,79.9558,0,medium
218,clear,99.6378,0,low
468,rain,78.8667,0,low
1533,clear,45.1578,0,high
1245,rain,46.2297,0,medium
1093,clear,69.277,0,medium
1062,fog,45.4993,0,medium
1153,clear,71.0588,0,medium
278,clear,83.2199,0,low
229,fog,69.6247,1,low
1136,fog,35.8094,0,medium
221,clear,89.0813,0,low
1420,clear,54.5878,0,high
740,clear,81.3679,0,medium
138,clear,91.3387,0,low
1935,fog,24.1525,0,high
1406,clear,66.4192,0,high
1288,clear,55.3991,0,medium
1116,clear,65.0254,0,medium
1536,rain,39.0973,0,high
1578,rain,33.4373,0,high
1489,fog,31.9061,0,high
355,fog,60.7221,0,low
772,rain,67.1553,0,medium
948,clear,67.3581,0,medium
1830,rain,33.631,0,high
582,clear,89.7293,0,low
1935,clear,40.0388,0,high
168,clear,97.5273,0,low
1725,clear,51.0688,0,high
1379,clear,64.4513,0,medium
519,clear,84.5332,0,low
1379,clear,58.5582,0,medium
1320,clear,67.8074,0,medium
761,clear,85.0414,0,medium
954,clear,79.9443,0,medium
829,clear,73.9291,0,medium
1851,clear,43.2061,0,high
318,clear,88.9119,0,low
1998,rain,26.6144,0,high
684,clear,78.1515,0,medium
